latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.76304,-73.99166,155,1,0,1,0,0,1,0,0,0,0
40.71499,-73.95561,90,3,5,1,0,1,0,0,0,1,0
40.81818,-73.93905,49,1,12,1,0,0,1,0,0,1,0
40.65185,-73.93388,80,2,1,2,158,1,0,0,0,1,0
40.70763,-74.0105,470,2,5,327,272,0,1,0,0,0,0
40.67249,-73.8782,52,1,13,2,365,1,0,0,0,1,0
40.69405,-73.91403,40,1,1,1,0,1,0,0,0,1,0
40.70505,-73.91848,140,1,16,1,143,1,0,0,0,0,0
40.64074,-74.01512,53,1,18,8,360,1,0,0,0,1,0
40.72475,-73.97788,260,30,0,1,330,0,1,0,0,0,0
40.70654,-73.93178,75,3,1,1,0,1,0,0,0,1,0
40.69842,-73.92378,50,5,14,2,0,1,0,0,0,1,0
40.73299,-73.99812,135,2,79,1,43,0,1,0,0,1,0
40.70861,-74.00479,137,29,0,327,347,0,1,0,0,0,0
40.72709,-73.97459,79,2,19,2,244,0,1,0,0,1,0
40.68542,-73.91741,175,7,1,1,0,1,0,0,0,0,0
40.80141,-73.93814,75,7,3,1,161,0,1,0,0,0,0
40.81024,-73.9525,95,1,10,1,0,0,1,0,0,1,0
40.68633,-73.93805,100,2,6,3,365,1,0,0,0,1,0
40.67257,-73.97775,90,1,0,2,0,1,0,0,0,1,0
40.68004,-73.9215,143,2,8,1,38,1,0,0,0,0,0
40.72143,-73.85522,99,1,143,1,282,0,0,1,0,0,0
40.78273,-73.97553,285,5,79,12,153,0,1,0,0,0,0
40.74745,-73.93656,135,3,1,1,0,0,0,1,0,1,0
40.84277,-73.92588,76,7,40,1,34,0,0,0,0,0,0
40.69633,-73.927,65,5,13,2,310,1,0,0,0,1,0
40.70898,-73.94885,140,500,0,1,331,1,0,0,0,0,0
40.79805,-73.93943,180,4,24,2,3,0,1,0,0,0,0
40.81868,-73.93937,67,3,0,2,88,0,1,0,0,1,0
40.69811,-73.93051,60,3,1,1,0,1,0,0,0,1,0
40.81661,-73.93471,150,2,60,1,94,0,1,0,0,0,0
40.75388,-73.81561,54,1,70,4,85,0,0,1,0,1,0
40.86411,-73.92241,35,3,1,1,0,0,1,0,0,1,0
40.86529,-73.92213,55,1,28,1,175,0,1,0,0,1,0
40.74089,-74.00002,130,2,4,1,0,0,1,0,0,0,0
40.69485,-73.96254,150,2,9,1,0,1,0,0,0,0,0
40.71147,-73.95312,150,6,2,1,0,1,0,0,0,0,0
40.71975,-73.96136,161,2,10,1,0,1,0,0,0,0,0
40.76437,-73.99184,210,2,1,1,32,0,1,0,0,0,0
40.73914,-73.87116,99,4,42,2,64,0,0,1,0,0,0
40.70091,-73.93809,65,2,12,1,0,1,0,0,0,1,0
40.74462,-74.00139,103,5,77,2,79,0,1,0,0,1,0
40.86809,-73.90201,37,2,63,2,305,0,0,0,0,1,0
40.76333,-73.99141,125,1,0,1,207,0,1,0,0,1,0
40.76681,-73.91308,44,5,1,3,188,0,0,1,0,1,0
40.66776,-73.957,125,2,10,2,0,1,0,0,0,0,0
40.67538,-73.98117,47,2,7,1,0,1,0,0,0,1,0
40.66282,-73.98714,99,7,10,4,36,1,0,0,0,1,0
40.65841,-73.99664,135,2,133,1,296,1,0,0,0,0,0
40.71867,-73.96163,100,2,1,1,44,1,0,0,0,1,0
40.65272,-73.96127,65,3,28,3,298,1,0,0,0,1,0
40.71928,-73.94539,280,3,43,1,335,1,0,0,0,0,0
40.67433,-73.9575,81,3,120,1,0,1,0,0,0,1,0
40.74722,-73.97734,55,1,0,1,0,0,1,0,0,1,0
40.69313,-73.93543,60,2,59,1,6,1,0,0,0,1,0
40.70125,-73.98582,175,2,114,1,154,1,0,0,0,0,0
40.65897,-73.94163,70,1,7,1,0,1,0,0,0,0,0
40.65235,-73.95347,54,1,10,5,70,1,0,0,0,1,0
40.78778,-73.97498,200,3,0,1,0,0,1,0,0,0,0
40.82603,-73.92312,87,6,11,1,0,0,0,0,0,0,0
40.71911,-73.95805,65,1,122,2,11,1,0,0,0,1,0
40.86066,-73.85414,50,1,8,1,280,0,0,0,0,1,0
40.67362,-73.9568,50,1,2,1,0,1,0,0,0,1,0
40.72577,-73.99169,118,10,1,1,0,0,1,0,0,0,0
40.68878,-73.92857,30,1,21,2,0,1,0,0,0,0,1
40.75548,-73.86632,75,1,102,3,362,0,0,1,0,1,0
40.75398,-73.86161,100,7,0,2,0,0,0,1,0,1,0
40.85527,-73.86719,35,1,21,1,284,0,0,0,0,1,0
40.68301,-73.9138,95,4,0,1,14,1,0,0,0,0,0
40.67256,-73.97229,115,5,4,1,0,1,0,0,0,0,0
40.72617,-73.99218,250,2,2,2,0,0,1,0,0,0,0
40.7086,-73.94715,241,2,1,1,0,1,0,0,0,0,0
40.64431,-74.00016,70,1,139,1,364,1,0,0,0,1,0
40.73385,-73.99928,200,5,1,1,36,0,1,0,0,0,0
40.68333,-73.99369,147,4,91,2,3,1,0,0,0,0,0
40.71142,-73.96141,80,5,1,1,0,1,0,0,0,1,0
40.71178,-73.95779,95,2,0,1,0,1,0,0,0,1,0
40.81118,-73.94313,120,14,9,1,0,0,1,0,0,0,0
40.82453,-73.94923,155,1,123,2,170,0,1,0,0,0,0
40.82521,-73.94159,200,2,2,1,0,0,1,0,0,0,0
40.72492,-73.97914,80,6,1,1,0,0,1,0,0,1,0
40.70102,-73.92864,90,2,52,1,288,1,0,0,0,1,0
40.70821,-73.94719,65,2,9,1,0,1,0,0,0,1,0
40.72243,-74.00027,80,5,1,1,0,0,1,0,0,1,0
40.7396,-73.88119,165,1,38,2,122,0,0,1,0,0,0
40.73284,-73.9865,65,30,0,1,38,0,1,0,0,1,0
40.59349,-73.76377,60,1,1,1,90,0,0,1,0,1,0
40.71811,-73.94414,75,1,1,1,0,1,0,0,0,1,0
40.67419,-73.88123,200,2,30,2,76,1,0,0,0,0,0
40.74583,-74.00405,200,3,7,1,0,0,1,0,0,0,0
40.64997,-74.00626,135,2,9,1,266,1,0,0,0,0,0
40.711,-73.95701,300,2,0,1,0,1,0,0,0,0,0
40.68086,-73.9926,74,1,20,4,162,1,0,0,0,1,0
40.72588,-73.98198,95,1,7,1,0,0,1,0,0,1,0
40.71311,-73.94036,65,2,1,1,303,1,0,0,0,1,0
40.76537,-73.99438,80,20,5,7,346,0,1,0,0,0,0
40.72323,-73.94915,200,5,0,1,0,1,0,0,0,0,0
40.6613,-73.96155,62,1,0,6,229,1,0,0,0,1,0
40.72976,-73.98245,160,2,8,1,0,0,1,0,0,0,0
40.80348,-73.95671,89,30,0,7,360,0,1,0,0,1,0
40.81613,-73.93765,90,30,20,1,249,0,1,0,0,0,0
40.8152,-73.95175,50,15,0,1,0,0,1,0,0,1,0
40.59876,-73.95296,61,2,3,2,0,1,0,0,0,1,0
40.75608,-73.90535,65,3,23,1,354,0,0,1,0,1,0
40.69649,-73.90564,55,1,20,7,107,0,0,1,0,1,0
40.61758,-74.09112,110,2,69,1,19,0,0,0,1,0,0
40.69196,-73.91143,45,1,0,1,8,1,0,0,0,1,0
40.57504,-73.96673,80,1,1,1,0,1,0,0,0,0,0
40.73186,-74.00329,160,1,148,1,295,0,1,0,0,1,0
40.76504,-73.99491,150,30,4,31,339,0,1,0,0,0,0
40.80143,-73.93803,50,3,0,1,41,0,1,0,0,1,0
40.59262,-74.06659,125,2,8,4,353,0,0,0,1,0,0
40.74369,-73.98153,425,2,4,1,0,0,1,0,0,0,0
40.68574,-73.95758,83,1,0,1,0,1,0,0,0,0,0
40.80778,-73.94762,200,120,0,1,365,0,1,0,0,0,0
40.761,-73.9615,154,30,0,33,342,0,1,0,0,0,0
40.65458,-73.95677,80,5,3,1,0,1,0,0,0,0,0
40.75807,-73.90977,60,1,66,1,19,0,0,1,0,1,0
40.76995,-73.95604,120,1,12,1,0,0,1,0,0,0,1
40.71321,-73.94099,60,1,0,2,0,1,0,0,0,1,0
40.68642,-73.97701,200,1,0,1,12,1,0,0,0,0,0
40.65392,-73.95364,62,15,7,1,0,1,0,0,0,0,0
40.69218,-73.99124,110,2,1,1,0,1,0,0,0,0,0
40.72147,-73.99181,170,30,4,9,281,0,1,0,0,0,0
40.67988,-73.92229,159,3,12,2,285,1,0,0,0,0,0
40.8018,-73.96264,115,3,19,1,189,0,1,0,0,1,0
40.71895,-73.98813,99,2,1,1,333,0,1,0,0,0,0
40.76135,-73.96645,230,8,4,1,87,0,1,0,0,1,0
40.72633,-73.95859,55,1,21,2,47,1,0,0,0,1,0
40.8198,-73.90341,99,1,0,1,0,0,0,0,0,1,0
40.73618,-73.9833,250,2,47,1,89,0,1,0,0,0,0
40.74357,-73.97647,299,1,0,1,20,0,1,0,0,0,0
40.74375,-73.91563,118,2,0,2,0,0,0,1,0,0,0
40.71385,-73.95559,64,2,3,1,0,1,0,0,0,1,0
40.68696,-73.92905,45,1,7,1,0,1,0,0,0,1,0
40.76208,-73.94954,100,2,85,1,211,0,1,0,0,1,0
40.61979,-73.98886,20,1,12,1,14,1,0,0,0,1,0
40.74427,-73.95477,125,5,1,1,0,0,0,1,0,0,0
40.76802,-73.98721,69,1,1,6,24,0,1,0,0,0,1
40.77196,-73.95454,299,2,1,1,0,0,1,0,0,0,0
40.65295,-73.9463,42,7,4,9,120,1,0,0,0,1,0
40.72809,-73.94365,65,3,2,3,0,1,0,0,0,1,0
40.76523,-73.98049,250,1,0,8,306,0,1,0,0,1,0
40.73046,-73.98094,395,7,0,1,0,0,1,0,0,0,0
40.69562,-73.94734,54,30,9,1,0,1,0,0,0,1,0
40.80739,-73.95918,100,1,5,1,0,0,1,0,0,0,0
40.74822,-73.98555,100,1,0,5,274,0,1,0,0,1,0
40.71573,-73.76897,175,1,0,3,89,0,0,1,0,1,0
40.80997,-73.9412,110,3,79,1,257,0,1,0,0,0,0
40.73608,-73.99997,175,3,18,1,0,0,1,0,0,0,0
40.73313,-73.99692,299,6,0,4,0,0,1,0,0,0,0
40.7779,-73.95246,79,1,347,2,247,0,1,0,0,1,0
40.76203,-73.99353,600,3,0,2,17,0,1,0,0,0,0
40.67829,-73.97891,100,1,0,1,0,1,0,0,0,0,0
40.69807,-73.93466,55,1,0,1,14,1,0,0,0,1,0
40.74477,-73.87727,45,1,0,5,172,0,0,1,0,1,0
40.72373,-73.90881,196,2,21,3,202,0,0,1,0,0,0
40.72785,-73.98684,130,2,19,2,32,0,1,0,0,1,0
40.72203,-74.00988,500,10,3,1,0,0,1,0,0,0,0
40.68413,-73.92693,120,3,207,1,237,1,0,0,0,0,0
40.67986,-73.94259,180,2,9,1,364,1,0,0,0,1,0
40.7787,-73.98407,125,3,2,1,0,0,1,0,0,0,0
40.67967,-74.00154,175,2,233,3,342,1,0,0,0,0,0
40.71329,-73.96322,60,5,72,1,7,1,0,0,0,1,0
40.73008,-73.96062,70,2,2,1,0,1,0,0,0,1,0
40.7309,-73.95969,200,4,0,1,365,1,0,0,0,1,0
40.65695,-73.92558,40,30,0,3,326,1,0,0,0,1,0
40.65378,-73.72582,85,2,31,1,142,0,0,1,0,0,0
40.72308,-73.98112,90,4,3,1,0,0,1,0,0,1,0
40.72232,-73.98543,312,30,0,232,219,0,1,0,0,0,0
40.83126,-73.94832,120,2,14,1,0,0,1,0,0,1,0
40.66429,-73.94994,139,2,67,1,75,1,0,0,0,0,0
40.68048,-73.99322,130,4,8,1,0,1,0,0,0,0,0
40.70794,-73.94532,130,5,61,2,185,1,0,0,0,0,0
40.68249,-73.97787,60,5,0,1,0,1,0,0,0,1,0
40.86813,-73.92393,50,30,9,1,57,0,1,0,0,1,0
40.7197,-73.95519,100,4,0,1,0,1,0,0,0,0,0
40.6997,-73.93944,45,30,0,5,302,1,0,0,0,0,1
40.79461,-73.94199,36,30,1,103,199,0,1,0,0,1,0
40.75761,-73.96217,300,1,0,1,0,0,1,0,0,0,0
40.73291,-74.00916,200,4,2,1,66,0,1,0,0,0,0
40.71558,-73.96171,50,1,3,1,0,1,0,0,0,1,0
40.75871,-73.91112,85,1,0,1,0,0,0,1,0,1,0
40.68081,-73.97865,65,1,0,1,0,1,0,0,0,1,0
40.76369,-73.991,275,4,0,1,59,0,1,0,0,0,0
40.71314,-73.96719,245,3,18,1,0,1,0,0,0,0,0
40.73847,-73.8775,32,30,0,37,0,0,0,1,0,1,0
40.76488,-73.9297,95,30,0,1,0,0,0,1,0,0,0
40.71797,-73.78478,50,1,3,1,179,0,0,1,0,1,0
40.63678,-73.97625,40,30,1,4,120,1,0,0,0,1,0
40.70743,-73.94206,128,4,6,1,0,1,0,0,0,0,0
40.71857,-73.98867,75,1,7,1,0,0,1,0,0,1,0
40.7316,-73.98507,132,7,0,1,0,0,1,0,0,0,0
40.79942,-73.96378,80,1,0,1,0,0,1,0,0,1,0
40.76127,-73.95034,90,1,46,1,27,0,1,0,0,1,0
40.68969,-73.93285,68,1,1,3,127,1,0,0,0,1,0
40.77259,-73.95647,200,3,47,1,0,0,1,0,0,0,0
40.74487,-73.97452,125,2,8,1,0,0,1,0,0,0,0
40.77775,-73.98732,295,10,11,1,0,0,1,0,0,0,0
40.74308,-73.98172,200,2,12,1,0,0,1,0,0,1,0
40.66724,-73.99328,150,6,2,1,0,1,0,0,0,0,0
40.68037,-73.92029,79,2,5,1,0,1,0,0,0,0,0
40.75115,-73.8939,85,3,91,2,50,0,0,1,0,0,0
40.68881,-73.91992,50,5,18,1,12,1,0,0,0,1,0
40.71733,-73.95566,150,6,0,1,0,1,0,0,0,0,0
40.7098,-73.94834,60,3,12,1,0,1,0,0,0,1,0
40.69462,-73.97006,36,28,2,1,0,1,0,0,0,1,0
40.75266,-73.90336,70,5,9,2,138,0,0,1,0,1,0
40.64188,-73.95317,65,2,2,6,287,1,0,0,0,1,0
40.76188,-73.99616,185,29,1,327,281,0,1,0,0,0,0
40.71371,-73.95189,40,4,5,3,61,1,0,0,0,1,0
40.80844,-73.92889,140,30,16,1,365,0,0,0,0,0,0
40.71549,-73.94712,155,31,8,1,331,1,0,0,0,0,0
40.71258,-73.9901,200,4,6,1,0,0,1,0,0,0,0
40.88298,-73.8987,90,3,5,1,321,0,0,0,0,0,0
40.61938,-73.92471,125,14,10,1,180,1,0,0,0,0,0
40.65473,-73.96112,115,2,4,2,86,1,0,0,0,0,0
40.68571,-73.95708,54,4,4,1,0,1,0,0,0,1,0
40.80196,-73.95261,75,1,0,1,0,0,1,0,0,1,0
40.77408,-73.95504,130,5,6,1,7,0,1,0,0,0,0
40.77962,-73.95069,300,1,0,1,0,0,1,0,0,0,0
40.6775,-73.9634,180,3,1,1,90,1,0,0,0,0,0
40.76099,-73.96158,130,2,11,1,0,0,1,0,0,0,0
40.74273,-73.97998,100,1,5,1,0,0,1,0,0,0,0
40.80263,-73.96458,99,1,90,2,331,0,1,0,0,1,0
40.68928,-73.95976,180,5,12,2,189,1,0,0,0,1,0
40.72058,-73.99807,120,3,21,2,82,0,1,0,0,1,0
40.70642,-74.01255,230,2,2,327,319,0,1,0,0,0,0
40.76473,-73.98131,225,30,0,12,343,0,1,0,0,0,0
40.69404,-73.9875,199,1,0,1,0,1,0,0,0,0,0
40.72775,-73.9863,100,2,0,2,0,0,1,0,0,1,0
40.72516,-74.00242,200,3,0,1,0,0,1,0,0,0,0
40.64902,-73.94795,125,1,0,2,33,1,0,0,0,0,0
40.72573,-73.98377,88,7,17,1,227,0,1,0,0,1,0
40.66149,-73.95222,60,1,0,1,0,1,0,0,0,1,0
40.65875,-73.9766,225,300,13,2,0,1,0,0,0,0,0
40.64561,-73.96962,90,1,46,1,260,1,0,0,0,1,0
40.7162,-73.99379,90,20,0,1,0,0,1,0,0,0,0
40.75362,-73.97332,799,3,1,12,365,0,1,0,0,1,0
40.57941,-73.975,75,1,12,1,90,1,0,0,0,1,0
40.68567,-73.96272,750,1,6,1,365,1,0,0,0,0,0
40.8042,-73.96507,130,5,1,1,0,0,1,0,0,0,0
40.67996,-73.94085,50,2,1,3,0,1,0,0,0,1,0
40.67818,-73.92284,55,1,3,2,0,1,0,0,0,1,0
40.7342,-73.95707,205,5,0,2,64,1,0,0,0,0,0
40.71943,-73.94255,89,30,11,8,144,1,0,0,0,0,0
40.71682,-73.99843,130,1,141,2,76,0,1,0,0,1,0
40.65973,-73.77125,55,1,17,7,161,0,0,1,0,1,0
40.77568,-73.90303,100,1,2,1,0,0,0,1,0,1,0
40.72959,-73.98112,112,30,22,6,244,0,1,0,0,0,0
40.84542,-73.93945,55,1,1,1,157,0,1,0,0,1,0
40.63947,-74.01888,195,2,220,2,287,1,0,0,0,0,0
40.70375,-73.8304,45,1,17,2,365,0,0,1,0,0,1
40.6724,-73.88839,300,3,8,2,80,1,0,0,0,1,0
40.7963,-73.93087,65,7,0,1,151,0,1,0,0,1,0
40.7315,-73.99961,80,180,5,3,331,0,1,0,0,1,0
40.70528,-73.934,250,3,7,1,17,1,0,0,0,0,0
40.74922,-73.81868,55,1,41,6,340,0,0,1,0,1,0
40.81464,-73.96185,186,7,0,1,0,0,1,0,0,0,0
40.74428,-73.8333,65,1,76,8,25,0,0,1,0,1,0
40.81702,-73.93882,130,3,11,1,89,0,1,0,0,0,0
40.74706,-73.92076,100,1,1,1,0,0,0,1,0,0,0
40.87821,-73.86354,85,30,0,1,365,0,0,0,0,0,0
40.69975,-73.93865,60,5,0,1,0,1,0,0,0,1,0
40.74059,-73.86866,50,2,2,1,365,0,0,1,0,1,0
40.67868,-73.97307,120,3,51,3,250,1,0,0,0,1,0
40.67916,-73.98911,450,2,8,1,263,1,0,0,0,0,0
40.68408,-73.95659,150,1,4,1,0,1,0,0,0,0,0
40.69947,-73.92006,50,1,1,5,333,1,0,0,0,1,0
40.71119,-73.95097,200,1,0,1,0,1,0,0,0,1,0
40.78086,-73.95029,130,4,0,1,0,0,1,0,0,0,0
40.66738,-73.93669,25,2,1,3,167,1,0,0,0,0,1
40.74081,-73.98018,200,5,1,1,0,0,1,0,0,0,0
40.71446,-73.98833,115,3,29,2,339,0,1,0,0,1,0
40.72018,-74.00981,100,1,18,1,31,0,1,0,0,1,0
40.76337,-73.98576,130,5,98,1,48,0,1,0,0,1,0
40.76085,-73.96627,180,2,2,1,4,0,1,0,0,0,0
40.69772,-73.98365,135,2,18,1,0,1,0,0,0,0,0
40.74146,-73.89341,33,30,1,103,246,0,0,1,0,1,0
40.78967,-73.94741,100,4,0,1,0,0,1,0,0,0,0
40.72688,-74.0022,200,3,79,1,28,0,1,0,0,0,0
40.74775,-73.99167,999,2,1,1,0,0,1,0,0,0,0
40.71315,-73.943,126,1,6,1,0,1,0,0,0,0,0
40.74481,-73.99264,225,30,0,87,236,0,1,0,0,0,0
40.72858,-73.99951,190,1,20,1,0,0,1,0,0,0,0
40.72147,-73.98733,295,3,63,1,214,0,1,0,0,0,0
40.79948,-73.96314,75,1,5,1,0,0,1,0,0,1,0
40.75823,-73.96453,175,1,2,1,0,0,1,0,0,0,0
40.72405,-73.9845,187,3,1,2,0,0,1,0,0,0,0
40.75966,-73.9862,175,29,0,327,335,0,1,0,0,0,0
40.6884,-73.91373,160,3,2,1,23,1,0,0,0,0,0
40.83024,-73.94715,90,1,1,6,40,0,1,0,0,1,0
40.79104,-73.94144,180,2,3,1,41,0,1,0,0,0,0
40.69494,-73.96888,100,5,7,1,0,1,0,0,0,0,0
40.82132,-73.95441,57,1,3,3,249,0,1,0,0,1,0
40.68427,-73.9546,46,1,18,1,16,1,0,0,0,1,0
40.80142,-73.96931,3000,7,0,1,365,0,1,0,0,1,0
40.67331,-73.95863,55,1,1,1,0,1,0,0,0,1,0
40.68556,-73.99779,350,5,12,1,0,1,0,0,0,0,0
40.67847,-73.96662,100,1,11,2,365,1,0,0,0,1,0
40.72144,-73.98655,69,1,10,2,187,0,1,0,0,1,0
40.69757,-73.99335,100,1,1,1,0,1,0,0,0,0,0
40.72947,-73.9995,100,1,1,1,0,0,1,0,0,1,0
40.71552,-74.00749,229,1,62,1,36,0,1,0,0,1,0
40.71829,-73.95819,109,3,3,2,97,1,0,0,0,1,0
40.66769,-73.88421,159,4,50,1,89,1,0,0,0,0,0
40.65286,-73.93371,33,30,1,4,245,1,0,0,0,1,0
40.72842,-73.9421,43,4,4,1,3,1,0,0,0,1,0
40.72661,-73.86046,70,1,89,1,157,0,0,1,0,0,0
40.71191,-73.96376,180,3,103,2,0,1,0,0,0,0,0
40.71311,-73.94016,42,8,0,1,0,1,0,0,0,1,0
40.68669,-73.93452,55,3,51,1,340,1,0,0,0,1,0
40.79148,-73.97828,158,100,2,1,290,0,1,0,0,0,0
40.71794,-73.9595,125,6,11,1,0,1,0,0,0,0,0
40.77972,-73.97871,97,3,7,2,0,0,1,0,0,1,0
40.64251,-73.93926,50,2,32,4,358,1,0,0,0,1,0
40.68336,-73.95421,100,1,27,1,39,1,0,0,0,0,0
40.8562,-73.90899,43,3,36,5,365,0,0,0,0,1,0
40.71131,-73.95669,200,3,3,1,35,1,0,0,0,0,0
40.67026,-73.92587,80,2,17,1,0,1,0,0,0,0,0
40.71139,-73.9598,150,2,4,1,1,1,0,0,0,0,0
40.66311,-73.94356,65,2,2,2,81,1,0,0,0,1,0
40.71762,-73.94354,190,2,181,1,229,1,0,0,0,0,0
40.67446,-73.96324,99,17,0,1,0,1,0,0,0,0,0
40.6977,-73.94781,35,2,10,1,0,1,0,0,0,1,0
40.59555,-73.76942,99,3,5,2,246,0,0,1,0,0,0
40.80131,-73.9579,45,7,2,1,0,0,1,0,0,1,0
40.7737,-73.99027,99,1,7,1,0,0,1,0,0,1,0
40.71642,-74.00667,245,30,1,87,262,0,1,0,0,0,0
40.66483,-73.98892,84,2,11,3,87,1,0,0,0,1,0
40.80314,-73.95768,55,3,66,2,13,0,1,0,0,1,0
40.71033,-73.95026,67,3,21,1,0,1,0,0,0,1,0
40.80855,-73.93841,232,23,1,1,0,0,1,0,0,0,0
40.69485,-73.96567,85,1,16,1,0,1,0,0,0,1,0
40.74888,-73.87708,50,2,29,1,16,0,0,1,0,1,0
40.71456,-73.99077,95,14,3,1,28,0,1,0,0,1,0
40.75283,-73.96675,699,3,3,49,196,0,1,0,0,0,0
40.69458,-73.99771,125,5,3,1,0,1,0,0,0,0,0
40.83252,-73.94916,68,9,31,1,129,0,1,0,0,1,0
40.68276,-73.8708,25,4,19,6,16,1,0,0,0,0,1
40.74696,-73.9767,199,1,0,1,0,0,1,0,0,0,0
40.77317,-73.91508,55,2,58,1,9,0,0,1,0,1,0
40.5978,-73.75296,40,30,0,43,354,0,0,1,0,1,0
40.76534,-73.9894,65,5,31,1,54,0,1,0,0,1,0
40.7814,-73.95541,120,2,2,1,0,0,1,0,0,0,0
40.71921,-73.99116,99,2,540,1,179,0,1,0,0,1,0
40.7069,-73.9436,159,14,0,1,345,1,0,0,0,0,0
40.66216,-73.94299,125,1,1,1,87,1,0,0,0,1,0
40.72373,-74.00552,450,2,0,1,164,0,1,0,0,0,0
40.68001,-73.97603,200,3,27,1,336,1,0,0,0,0,0
40.65152,-73.95271,55,7,0,1,69,1,0,0,0,1,0
40.72412,-73.97911,140,5,1,1,0,0,1,0,0,0,0
40.84012,-73.86521,40,1,1,1,0,0,0,0,0,1,0
40.75304,-73.96658,399,3,0,1,148,0,1,0,0,0,0
40.7155,-74.00754,800,13,2,1,173,0,1,0,0,0,0
40.7879,-73.94796,250,2,27,1,31,0,1,0,0,0,0
40.80551,-73.93654,75,2,3,1,332,0,1,0,0,1,0
40.78998,-73.946,120,1,61,1,1,0,1,0,0,0,0
40.69997,-73.92083,105,2,30,1,291,1,0,0,0,0,0
40.76643,-73.96181,115,1,3,1,5,0,1,0,0,0,0
40.72963,-73.94937,45,1,0,1,0,1,0,0,0,1,0
40.6744,-73.96558,90,7,43,1,38,1,0,0,0,1,0
40.70714,-74.01225,203,2,7,327,338,0,1,0,0,0,0
40.76169,-73.90819,49,1,6,2,359,0,0,1,0,1,0
40.6997,-73.90243,75,3,8,1,81,0,0,1,0,1,0
40.65478,-73.95264,65,3,51,1,62,1,0,0,0,1,0
40.6869,-73.93074,74,2,22,7,76,1,0,0,0,1,0
40.69509,-73.83203,50,2,20,5,347,0,0,1,0,1,0
40.70246,-73.92417,42,4,6,2,0,1,0,0,0,1,0
40.77008,-73.92878,58,2,67,3,20,0,0,1,0,1,0
40.76215,-73.91973,110,1,1,1,21,0,0,1,0,0,1
40.69384,-73.9422,44,3,4,1,0,1,0,0,0,1,0
40.83428,-73.94446,60,1,1,1,0,0,1,0,0,1,0
40.67116,-73.93582,40,1,1,1,0,1,0,0,0,1,0
40.73444,-74.00562,190,2,4,2,0,0,1,0,0,1,0
40.73726,-73.9928,230,5,5,1,5,0,1,0,0,0,0
40.72857,-73.9854,198,3,5,1,0,0,1,0,0,0,0
40.71345,-73.98678,200,5,0,1,32,0,1,0,0,0,0
40.86679,-73.92552,35,3,10,2,31,0,1,0,0,1,0
40.69804,-73.9182,44,2,0,1,0,1,0,0,0,1,0
40.82358,-73.95178,300,2,0,1,32,0,1,0,0,0,0
40.715,-73.95,50,1,0,1,0,1,0,0,0,1,0
40.71368,-73.94478,160,3,25,1,0,1,0,0,0,0,0
40.80214,-73.95658,55,2,8,1,0,0,1,0,0,1,0
40.70371,-73.93344,45,7,0,1,0,1,0,0,0,1,0
40.69325,-73.94819,150,7,3,1,0,1,0,0,0,0,0
40.75935,-73.96422,135,30,0,2,341,0,1,0,0,0,0
40.68739,-73.93208,42,30,0,27,0,1,0,0,0,1,0
40.73365,-73.99727,159,90,0,2,90,0,1,0,0,0,0
40.71394,-73.96267,59,3,207,2,284,1,0,0,0,1,0
40.80606,-73.95061,86,3,34,1,359,0,1,0,0,1,0
40.71456,-73.99978,165,5,22,1,316,0,1,0,0,0,0
40.73971,-73.99611,1050,2,0,1,365,0,1,0,0,0,0
40.72893,-73.99512,89,2,22,1,11,0,1,0,0,0,0
40.68513,-73.96789,95,3,0,1,0,1,0,0,0,0,0
40.72315,-73.99454,109,1,1,8,0,0,1,0,0,1,0
40.71801,-73.95869,85,14,1,1,0,1,0,0,0,1,0
40.723,-73.97861,145,2,157,1,221,0,1,0,0,0,0
40.75098,-73.84695,110,3,0,3,153,0,0,1,0,0,0
40.73688,-73.87644,55,15,0,1,0,0,0,1,0,1,0
40.71403,-73.99076,1000,1,2,1,365,0,1,0,0,0,0
40.73986,-73.9863,349,7,3,1,188,0,1,0,0,0,0
40.70886,-73.91742,60,1,1,1,0,0,0,1,0,1,0
40.68316,-73.96163,103,1,0,1,0,1,0,0,0,0,0
40.72217,-73.948,75,1,55,1,0,1,0,0,0,1,0
40.64322,-73.93745,89,2,74,1,322,1,0,0,0,0,0
40.66486,-73.99535,90,1,6,1,0,1,0,0,0,0,0
40.79446,-73.94455,170,1,1,1,20,0,1,0,0,0,0
40.68709,-73.85982,55,4,10,2,360,0,0,1,0,1,0
40.72333,-73.97948,125,1,39,4,0,0,1,0,0,1,0
40.73972,-73.97839,58,5,0,1,0,0,1,0,0,1,0
40.74556,-73.98542,219,30,0,87,343,0,1,0,0,0,0
40.71758,-73.99792,95,2,2,2,0,0,1,0,0,0,0
40.69216,-73.96011,275,2,17,1,72,1,0,0,0,1,0
40.74263,-73.97639,100,6,3,1,0,0,1,0,0,1,0
40.72246,-73.97912,110,3,2,1,0,0,1,0,0,1,0
40.74461,-73.91514,40,2,2,1,5,0,0,1,0,1,0
40.68811,-73.97539,52,4,4,1,329,1,0,0,0,1,0
40.65385,-73.93657,53,19,0,43,347,1,0,0,0,1,0
40.79519,-73.94543,135,2,2,2,2,0,1,0,0,0,0
40.71627,-73.9587,200,4,33,1,1,1,0,0,0,0,0
